,identifier,title,tokensCombined,mainTopic
635,http://arxiv.org/abs/1504.04217,Quantum and classical coin-flipping protocols based on bit-commitment   and their point games,"['quantum', 'classic', 'coin', 'flip', 'protocol', 'base', 'commit', 'point', 'game', 'focu', 'famili', 'quantum', 'coin', 'flip', 'protocol', 'base', 'commit', 'discuss', 'semidefinit', 'program', 'formul', 'cheat', 'strategi', 'reduc', 'optim', 'linear', 'combin', 'fidel', 'function', 'polytop', 'turn', 'much', 'simpler', 'semidefinit', 'program', 'model', 'use', 'second', 'order', 'cone', 'program', 'problem', 'simplif', 'construct', 'point', 'game', 'develop', 'kitaev', 'also', 'studi', 'classic', 'version', 'protocol', 'linear', 'optim', 'formul', 'optim', 'cheat', 'strategi', 'construct', 'point', 'game', 'classic', 'protocol', 'well', 'use', 'analysi', 'quantum', 'case', 'discuss', 'philosoph', 'connect', 'classic', 'quantum', 'protocol', 'point', 'game', 'view', 'optim', 'theori', 'particular', 'observ', 'analog', 'spectrum', 'physic', 'theori', '(from', 'classic', 'quantum)', 'spectrum', 'convex', 'optim', 'problem', '(from', 'linear', 'program', 'semidefinit', 'program', 'second', 'order', 'cone', 'programming)', 'analog', 'classic', 'system', 'correspond', 'linear', 'program', 'problem', 'level', 'quantum', 'featur', 'system', 'correl', 'level', 'sophist', 'semidefinit', 'program', 'model', 'optim', 'side', 'concern', 'secur', 'analysi', 'classic', 'point', 'game', 'prove', 'everi', 'classic', 'protocol', 'type', 'allow', 'exactli', 'parti', 'entir', 'determin', 'coin', 'flip', 'use', 'relationship', 'quantum', 'classic', 'protocol', 'show', 'classic', 'protocol', 'satur', 'kitaev', 'lower', 'bound', 'strong', 'coin', 'flip', 'moreov']",18
636,http://arxiv.org/abs/1504.04867,Information Hiding as a Challenge for Malware Detection,"['inform', 'hide', 'challeng', 'malwar', 'detect', 'inform', 'hide', 'techniqu', 'increasingli', 'util', 'current', 'malwar', 'hide', 'exist', 'commun', 'attempt', 'paper', 'highlight', 'trend', 'review', 'notabl', 'exampl', 'malici', 'softwar', 'show', 'capabl']",10
637,http://arxiv.org/abs/1504.04869,Equitable total coloring of corona of cubic graphs,"['equit', 'total', 'color', 'corona', 'cubic', 'graph', 'minimum', 'number', 'total', 'independ', 'partit', 'set', 'graph', 'call', 'emph', 'total', 'chromat', 'number', 'denot', 'differ', 'cardin', 'total', 'independ', 'set', 'minimum', 'number', 'total', 'independ', 'partit', 'set', 'call', 'emph', 'equit', 'total', 'chromat', 'number', 'denot', 'paper', 'consid', 'equit', 'total', 'color', 'corona', 'cubic', 'graph', 'circ', 'turn', 'independli', 'valu', 'equit', 'total', 'chromat', 'number', 'factor', 'equit', 'total', 'chromat', 'number', 'corona', 'circ', 'equal', 'delta(g', 'circ', 'therebi', 'confirm', 'total', 'color', 'conjectur', '(tcc)', 'pose', 'behzad', 'equit', 'total', 'color', 'conjectur', '(etcc)', 'pose', 'wang', 'corona', 'cubic', 'graph', 'direct', 'consequ', 'corona', 'cubic', 'graph', 'type']",18
638,http://arxiv.org/abs/1504.05895,Semantic Enrichment of Mobile Phone Data Records Using Background   Knowledge,"['semant', 'enrich', 'mobil', 'phone', 'data', 'record', 'use', 'background', 'knowledg', 'everi', 'billion', 'mobil', 'network', 'event', 'cdrs)', 'gener', 'cellular', 'phone', 'oper', 'compani', 'latent', 'data', 'inspir', 'insight', 'human', 'action', 'behavior', 'discoveri', 'import', 'context', 'awar', 'applic', 'servic', 'hold', 'user', 'driven', 'intellig', 'servic', 'enhanc', 'everyday', 'live', 'social', 'econom', 'develop', 'urban', 'plan', 'health', 'prevent', 'major', 'challeng', 'area', 'interpret', 'stream', 'data', 'requir', 'deep', 'understand', 'mobil', 'network', 'event', 'context', 'avail', 'background', 'knowledg', 'articl', 'address', 'issu', 'context', 'awar', 'given', 'heterogen', 'uncertain', 'data', 'mobil', 'network', 'event', 'miss', 'reliabl', 'inform', 'context', 'activ', 'contribut', 'research', 'model', 'combin', 'logic', 'statist', 'reason', 'standpoint', 'enabl', 'human', 'activ', 'infer', 'qualit', 'term', 'open', 'geograph', 'data', 'aim', 'improv', 'qualiti', 'human', 'behavior', 'recognit', 'task', 'cdr', 'open', 'geograph', 'data', 'openstreetmap', '(osm)', 'proxi', 'predict', 'content', 'human', 'activ', 'area', 'user', 'studi', 'perform', 'trento', 'show', 'predict', 'human', 'activ', '(top', 'level)', 'match', 'survey', 'data', 'around', 'overal', 'accuraci', 'extens', 'valid', 'predict', 'specif', 'econom', 'type', 'human', 'activ', 'perform', 'barcelona', 'employ', 'credit', 'card', 'transact', 'data', 'analysi', 'identifi', 'appropri', 'normal', 'data', 'point', 'interest', '(poi)', 'good', 'proxi', 'predict', 'human', 'econom', 'activ', 'accuraci', 'averag', 'model', 'proven', 'effici', 'predict', 'context', 'human', 'activ', 'total', 'level', 'effici', 'observ', 'cell', 'phone', 'data', 'record', 'miss', 'contextu', 'inform', 'howev']",4
639,http://arxiv.org/abs/1504.06043,Stability of Stochastic Approximations with `Controlled Markov' Noise   and Temporal Difference Learning,"['stabil', 'stochast', 'approxim', 'control', 'markov', 'nois', 'tempor', 'differ', 'learn', 'interest', 'understand', 'stabil', '(almost', 'sure', 'boundedness)', 'stochast', 'approxim', 'algorithm', '(sas)', 'driven', 'control', 'markov', 'process', 'analyz', 'class', 'algorithm', 'import', 'sinc', 'mani', 'reinforc', 'learn', '(rl)', 'algorithm', 'cast', 'driven', 'control', 'markov', 'process', 'paper', 'present', 'easili', 'verifi', 'suffici', 'condit', 'stabil', 'converg', 'driven', 'control', 'markov', 'process', 'mani', 'applic', 'involv', 'continu', 'state', 'space', 'analysi', 'readili', 'ensur', 'stabil', 'continu', 'state', 'applic', 'tradit', 'analys', 'compar', 'literatur', 'analysi', 'present', 'fold', 'gener', 'markov', 'process', 'evolv', 'continu', 'state', 'space', 'process', 'need', 'ergod', 'given', 'stationari', 'polici', 'tempor', 'differ', 'learn', '(td)', 'import', 'polici', 'evalu', 'method', 'reinforc', 'learn', 'theori', 'develop', 'herein', 'use', 'analyz', 'gener', 'import', 'variant', 'theori', 'also', 'use', 'analyz', 'formul', 'supervis', 'learn', 'forecast', 'problem']",8
640,http://arxiv.org/abs/1504.06234,Acyclic chromatic index of triangle-free 1-planar graphs,"['acycl', 'chromat', 'index', 'triangl', 'free', 'planar', 'graph', 'acycl', 'edg', 'color', 'graph', 'proper', 'edg', 'color', 'everi', 'cycl', 'color', 'least', 'three', 'color', 'acycl', 'chromat', 'index', 'chiup', 'graph', 'least', 'number', 'color', 'acycl', 'edg', 'color', 'conjectur', 'chiup', 'delta(g)', 'simpl', 'graph', 'maximum', 'degre', 'delta(g)', 'graph', 'planar', 'drawn', 'plane', 'everi', 'edg', 'cross', 'edg', 'paper', 'prove', 'everi', 'triangl', 'free', 'planar', 'graph', 'acycl', 'edg', 'color', 'delta(g)', 'color']",8
641,http://arxiv.org/abs/1504.06320,The Fallacy of Favoring Gradual Replacement Mind Uploading Over   Scan-and-Copy,"['fallaci', 'favor', 'gradual', 'replac', 'mind', 'upload', 'scan', 'copi', 'mind', 'upload', 'specul', 'debat', 'often', 'conclud', 'procedur', 'describ', 'gradual', 'place', 'replac', 'preserv', 'person', 'ident', 'procedur', 'describ', 'destruct', 'scan', 'copi', 'produc', 'ident', 'target', 'substrat', 'person', 'ident', 'lost', 'along', 'biolog', 'brain', 'paper', 'demonstr', 'chain', 'reason', 'establish', 'metaphys', 'equival', 'method', 'term', 'preserv', 'person', 'ident']",15
642,http://arxiv.org/abs/1504.06544,Sampling Correctors,"['sampl', 'corrector', 'mani', 'situat', 'sampl', 'data', 'obtain', 'noisi', 'imperfect', 'sourc', 'order', 'address', 'corrupt', 'paper', 'introduc', 'concept', 'sampl', 'corrector', 'algorithm', 'structur', 'distribut', 'purport', 'order', 'allow', 'make', 'correct', 'sampl', 'drawn', 'probabl', 'distribut', 'algorithm', 'filter', 'noisi', 'data', 'user', 'show', 'connect', 'sampl', 'corrector']",18
643,http://arxiv.org/abs/1504.06582,Approximate Fitting of a Circular Arc When Two Points Are Known,"['approxim', 'fit', 'circular', 'point', 'known', 'task', 'approxim', 'point', 'circular', 'arc', 'perform', 'mani', 'applic', 'polylin', 'compress', 'nois', 'filter', 'featur', 'recognit', 'howev', 'develop', 'algorithm', 'perform', 'signific', 'amount', 'circular', 'arc', 'fit', 'requir', 'effici', 'fit', 'circular', 'arc', 'complex', 'eleg', 'solut', 'task', 'base', 'eigenvector', 'problem', 'squar', 'nonsymmetr', 'matrix', 'describ', 'compress', 'algorithm', 'describ', 'necessari', 'solv', 'task', 'point', 'known', 'paper', 'describ', 'differ', 'approach', 'effici', 'fit', 'arc', 'solv', 'task', 'point', 'known']",3
644,http://arxiv.org/abs/1504.06584,Searching for a Compressed Polyline with a Minimum Number of Vertices,"['search', 'compress', 'polylin', 'minimum', 'number', 'vertic', 'mani', 'practic', 'applic', 'requir', 'simplif', 'polylin', 'goal', 'reduc', 'amount', 'inform', 'necessari', 'store', 'improv', 'process', 'time', 'simplifi', 'edit', 'simplif', 'usual', 'done', 'remov', 'vertic', 'make', 'result', 'polylin', 'subset', 'sourc', 'polylin', 'vertic', 'howev', 'approach', 'necessarili', 'produc', 'polylin', 'minimum', 'number', 'vertic', 'approxim', 'solut', 'find', 'polylin', 'within', 'specifi', 'toler', 'minimum', 'number', 'vertic', 'describ', 'paper']",2
645,http://arxiv.org/abs/1504.06804,High Speed Hashing for Integers and Strings,"['high', 'speed', 'hash', 'integ', 'string', 'note', 'describ', 'effici', 'hash', 'function', 'current', 'known', 'hash', 'integ', 'string', 'modern', 'hash', 'function', 'often', 'order', 'magnitud', 'faster', 'present', 'standard', 'text', 'book', 'also', 'simpler', 'implement', 'henc', 'clear', 'practic', 'analysi', 'harder', 'practic', 'hash', 'function', 'appear', 'theori', 'paper', 'requir', 'combin', 'result', 'differ', 'theori', 'paper', 'goal', 'combin', 'inform', 'lectur', 'style', 'note', 'use', 'theoretician', 'practition', 'alik', 'thu', 'make', 'practic', 'fruit', 'theori', 'wide', 'access']",17
646,http://arxiv.org/abs/1504.06979,Obstructions for three-coloring graphs without induced paths on six   vertices,"['obstruct', 'three', 'color', 'graph', 'without', 'induc', 'path', 'vertic', 'prove', 'critic', 'free', 'graph', 'give', 'complet', 'list', 'remark', 'connect', 'subgraph', 'infinit', 'mani', 'critic', 'free', 'graph', 'result', 'answer', 'question', 'golovach', 'seymour']",8
647,http://arxiv.org/abs/1504.07056,A Deterministic Almost-Tight Distributed Algorithm for Approximating   Single-Source Shortest Paths,"['determinist', 'almost', 'tight', 'distribut', 'algorithm', 'approxim', 'singl', 'sourc', 'shortest', 'path', 'present', 'determinist', 'approxim', 'time', 'algorithm', 'solv', 'singl', 'sourc', 'shortest', 'path', 'problem', 'distribut', 'weight', 'network', '(the', 'congest', 'model)', 'number', 'node', 'network', '(hop)', 'diamet', 'first', 'trivial', 'determinist', 'algorithm', 'problem', 'also', 'improv', 'run', 'time', 'random', 'approxim', 'tild', 'time', 'algorithm', 'nanongkai', 'stoc', 'factor', 'larg', '(ii)', 'epsilon', 'epsilon', 'approxim', 'factor', 'lenzen', 'patt', 'shamir', 'tild', 'epsilon', 'time', 'algorithm', 'stoc', 'within', 'run', 'time', 'run', 'time', 'match', 'known', 'time', 'lower', 'bound', 'omega(n', 'elkin', 'stoc', 'subpolynomi', 'factor', 'thu', 'essenti', 'settl', 'statu', 'problem', 'rais', 'least', 'decad', 'elkin', 'sigact', 'news', 'also', 'impli', 'approxim', 'time', 'algorithm', 'approxim', 'network', 'weight', 'diamet', 'almost', 'match', 'lower', 'bound', 'holzer', 'pinsker', 'opodi', 'achiev', 'result', 'develop', 'techniqu', 'independ', 'interest', 'use', 'set', 'determinist', 'process', 'replac', 'hit', 'argument', 'commonli', 'use', 'shortest', 'path', 'comput', 'variou', 'set']",0
648,http://arxiv.org/abs/1504.07766,A multi-class approach for ranking graph nodes: models and experiments   with incomplete data,"['multi', 'class', 'approach', 'rank', 'graph', 'node', 'model', 'experi', 'incomplet', 'data', 'phenomen', 'success', 'pagerank', 'algorithm', 'mani', 'research', 'extend', 'pagerank', 'approach', 'rank', 'graph', 'richer', 'structur', 'besid', 'simpl', 'linkag', 'structur', 'scenario', 'deal', 'multi', 'paramet', 'data', 'node', 'addit', 'featur', 'relationship', 'featur', 'paper', 'stem', 'need', 'systemat', 'approach', 'deal', 'multi', 'paramet', 'data', 'propos', 'model', 'rank', 'algorithm', 'use', 'littl', 'adjust', 'larg', 'varieti', 'network', '(bibliograph', 'data', 'patent', 'data', 'twitter', 'social', 'data', 'healthcar', 'data)', 'paper', 'focu', 'sever', 'aspect', 'address', 'literatur', 'propos', 'differ', 'model', 'rank', 'multi', 'paramet', 'data', 'class', 'numer', 'algorithm', 'effici', 'comput', 'rank', 'score', 'model', 'analyz', 'stabil', 'converg', 'properti', 'numer', 'scheme', 'tune', 'fast', 'stabl', 'techniqu', 'rank', 'problem', 'consid', 'issu', 'robust', 'model', 'data', 'incomplet', 'comparison', 'rank', 'incomplet', 'data', 'rank', 'full', 'structur', 'show', 'model', 'comput', 'consist', 'rank', 'whose', 'correl', 'link', 'attribut', 'maintain', 'suggest', 'suitabl', 'model', 'also', 'data', 'incomplet']",11
649,http://arxiv.org/abs/1504.07959,Sublinear-Time Decremental Algorithms for Single-Source Reachability and   Shortest Paths on Directed Graphs,"['sublinear', 'time', 'decrement', 'algorithm', 'singl', 'sourc', 'reachabl', 'shortest', 'path', 'direct', 'graph', 'consid', 'dynam', 'algorithm', 'maintain', 'singl', 'sourc', 'reachabl', '(ssr)', 'approxim', 'singl', 'sourc', 'shortest', 'path', '(sssp)', 'node', 'edg', 'direct', 'graph', 'edg', 'delet', '(decrement', 'algorithms)', 'previou', 'fastest', 'algorithm', 'sssp', 'goe', 'back', 'three', 'decad', 'even', 'shiloach', 'jacm', 'queri', 'time', '(mn)', 'total', 'updat', 'time', 'linear', 'amort', 'updat', 'time', 'edg', 'deleted)', 'algorithm', 'serv', 'build', 'block', 'sever', 'dynam', 'algorithm', 'question', 'whether', 'total', 'updat', 'time', 'improv', 'major', 'long', 'stand', 'open', 'problem', 'paper', 'answer', 'question', 'affirm', 'obtain', 'random', 'algorithm', 'expect', 'total', 'updat', 'time', 'epsilon)', 'approxim', 'sssp', 'edg', 'weight', 'integ', 'epsilon', 'constant', 'also', 'extend', 'algorithm', 'achiev', 'roughli', 'run', 'time', 'strongli', 'connect', 'compon', '(scc)', 'improv', 'algorithm', 'roditti', 'zwick', 'foc', 'algorithm', 'effici', 'spars', 'dens', 'graph', 'theta(n)', 'run', 'time', 'theta(n', 'run', 'time', 'also', 'obtain', 'algorithm', 'faster', 'dens', 'graph', 'total', 'updat', 'time', 'theta(n', 'algorithm', 'constant', 'queri', 'time', 'worst', 'case', 'correct', 'high', 'probabl', 'oblivi', 'adversari']",12
650,http://arxiv.org/abs/1504.08117,Average Convergence Rate of Evolutionary Algorithms,"['averag', 'converg', 'rate', 'evolutionari', 'algorithm', 'evolutionari', 'optim', 'import', 'understand', 'fast', 'evolutionari', 'algorithm', 'converg', 'optimum', 'gener', 'converg', 'rate', 'paper', 'propos', 'measur', 'converg', 'rate', 'call', 'averag', 'converg', 'rate', 'normalis', 'geometr', 'mean', 'reduct', 'ratio', 'fit', 'differ', 'gener', 'calcul', 'averag', 'converg', 'rate', 'simpl', 'applic', 'evolutionari', 'algorithm', 'continu', 'discret', 'optim', 'theoret', 'studi', 'averag', 'converg', 'rate', 'conduct', 'discret', 'optim', 'lower', 'bound', 'averag', 'converg', 'rate', 'deriv', 'limit', 'averag', 'converg', 'rate', 'analys', 'asymptot', 'averag', 'converg', 'rate', 'propos']",7
651,http://arxiv.org/abs/1505.00199,Theory of Optimizing Pseudolinear Performance Measures: Application to   F-measure,"['theori', 'optim', 'pseudolinear', 'perform', 'measur', 'applic', 'measur', 'linear', 'perform', 'measur', 'wide', 'use', 'evalu', 'learn', 'algorithm', 'exampl', 'measur', 'commonli', 'use', 'perform', 'measur', 'classif', 'problem', 'machin', 'learn', 'inform', 'retriev', 'commun', 'studi', 'theoret', 'properti', 'subset', 'linear', 'perform', 'measur', 'call', 'pseudo', 'linear', 'perform', 'measur', 'includ', 'measur', 'emph', 'jaccard', 'index', 'among', 'mani', 'other', 'establish', 'mani', 'notion', 'measur', 'emph', 'jaccard', 'index', 'pseudo', 'linear', 'function', 'class', 'fals', 'neg', 'fals', 'posit', 'binari', 'multiclass', 'multilabel', 'classif', 'base', 'observ', 'present', 'gener', 'reduct', 'perform', 'measur', 'optim', 'problem', 'cost', 'sensit', 'classif', 'problem', 'unknown', 'cost', 'propos', 'algorithm', 'provabl', 'guarante', 'obtain', 'approxim', 'optim', 'classifi', 'measur', 'solv', 'seri', 'cost', 'sensit', 'classif', 'problem', 'strength', 'analysi', 'valid', 'dataset', 'class', 'classifi', 'extend', 'exist', 'theoret', 'result', 'pseudo', 'linear', 'measur', 'asymptot', 'natur', 'also', 'establish', 'multi', 'object', 'natur', 'score', 'maxim', 'problem', 'link', 'algorithm', 'weight', 'approach', 'use', 'multi', 'object', 'optim', 'present', 'numer', 'experi', 'illustr', 'rel', 'import', 'cost', 'asymmetri', 'threshold', 'learn', 'linear', 'classifi', 'variou', 'measur', 'optim', 'task']",11
652,http://arxiv.org/abs/1505.00398,Block Basis Factorization for Scalable Kernel Matrix Evaluation,"['block', 'basi', 'factor', 'scalabl', 'kernel', 'matrix', 'evalu', 'kernel', 'method', 'widespread', 'machin', 'learn', 'howev', 'limit', 'quadrat', 'complex', 'construct', 'applic', 'storag', 'kernel', 'matric', 'rank', 'matrix', 'approxim', 'algorithm', 'wide', 'use', 'address', 'problem', 'reduc', 'arithmet', 'storag', 'cost', 'howev', 'observ', 'dataset', 'wide', 'intra', 'class', 'variabl', 'optim', 'kernel', 'paramet', 'smaller', 'class', 'yield', 'matrix', 'less', 'well', 'approxim', 'rank', 'method', 'paper', 'propos', 'effici', 'structur', 'rank', 'approxim', 'method', 'block', 'basi', 'factor', '(bbf)', 'fast', 'construct', 'algorithm', 'approxim', 'radial', 'basi', 'function', '(rbf)', 'kernel', 'matric', 'approach', 'linear', 'memori', 'cost', 'float', 'point', 'oper', 'work', 'wide', 'rang', 'kernel', 'bandwidth', 'paramet', 'extend', 'domain', 'applic', 'rank', 'approxim', 'method', 'significantli', 'empir', 'result', 'demonstr', 'stabil', 'superior', 'state', 'kernel', 'approxim', 'algorithm']",11
653,http://arxiv.org/abs/1505.00947,Colocated MIMO Radar Waveform Design for Transmit Beampattern Formation,"['coloc', 'mimo', 'radar', 'waveform', 'design', 'transmit', 'beampattern', 'format', 'paper', 'coloc', 'mimo', 'radar', 'waveform', 'design', 'consid', 'minim', 'integr', 'side', 'lobe', 'level', 'obtain', 'beam', 'pattern', 'lower', 'side', 'lobe', 'level', 'compet', 'method', 'first', 'quadrat', 'program', 'problem', 'formul', 'design', 'beam', 'pattern', 'use', 'criteria', 'minim', 'integr', 'side', 'lobe', 'level', 'theorem', 'deriv', 'provid', 'close', 'form', 'analyt', 'optim', 'solut', 'appear', 'extens', 'rayleigh', 'quotient', 'minim', 'possibl', 'singular', 'matrix', 'quadrat', 'form', 'singular', 'shown', 'occur', 'problem', 'interest', 'proof', 'optimum', 'solut', 'singular', 'matrix', 'case', 'found', 'literatur', 'next', 'addit', 'constraint', 'ad', 'obtain', 'beam', 'pattern', 'desir', 'beamwidth', 'result', 'nonconvex', 'quadrat', 'constrain', 'quadrat', 'program', 'hard', 'semidefinit', 'program', 'gaussian', 'random', 'semidefinit', 'relax', 'use', 'determin', 'feasibl', 'solut', 'arbitrarili', 'close', 'solut', 'origin', 'problem', 'theoret', 'numer', 'analys', 'illustr', 'impact', 'chang', 'number', 'transmitt', 'orthogon', 'waveform', 'employ', 'design', 'numer', 'comparison', 'conduct', 'evalu', 'propos', 'design', 'approach']",11
